Product_ID;Suppliercode;Category;Category_Name;Quantity;Supplier_ID;Distance;Day_of_Costumer_Order;Week_name;Month_of_Costumer_Order;Month;Year;Day_DataDDT;Day_of_week_DataDDT;Month_DataDDT;Year_DataDDT;Supplier_Lead_Time;Total_Lead_Time,
3474;1125;E;Economale ;555;122;297,1156;5;Wednesday;12;DECEMBER;2018;18;3;12;2018;13;15
3188;4653;S;Sanitary;552;104;153,6908;1;Wednesday;8;AUGUST;2018;13;2;8;2018;12;21
2125;129;S;Sanitary;552;82;65,6882;22;Thursday;11;NOVEMBER;2018;28;4;11;2018;6;11
2513;2649;S;Sanitary;550;148;451,9056;31;Wednesday;1;JANUARY;2018;1;5;2;2018;1;5
2123;5599;F;Medicine;550;295;218,4325;25;Thursday;1;JANUARY;2018;7;4;2;2018;13;18
2593;3811;F;Medicine;550;72;152,9914;5;Monday;3;MARCH;2018;5;2;3;2018;0;2
3248;5043;F;Medicine;550;290;450,081;16;Friday;3;MARCH;2018;16;6;3;2018;0;4
1846;3731;S;Sanitary;550;276;63,2214;15;Thursday;3;MARCH;2018;20;3;3;2018;5;6
1330;2394;S;Sanitary;550;147;97,4631;13;Tuesday;3;MARCH;2018;21;4;3;2018;8;13
2552;1877;E;Economale ;550;297;152,8305;26;Monday;3;MARCH;2018;27;3;3;2018;1;9
1647;2394;S;Sanitary;550;147;97,4631;21;Wednesday;3;MARCH;2018;4;4;4;2018;14;21
75;4491;X; Toxic;600;28;140,8797;26;Thursday;7;JULY;2018;26;5;7;2018;0;5
3081;530;S;Sanitary;550;236;336,8483;5;Thursday;4;APRIL;2018;18;4;4;2018;13;15
2721;165;S;Sanitary;550;45;82,6092;27;Friday;4;APRIL;2018;7;2;5;2018;10;13
3436;4653;S;Sanitary;550;104;153,6908;18;Friday;5;MAY;2018;23;4;5;2018;5;7
3186;5105;S;Sanitary;550;254;451,725;21;Monday;5;MAY;2018;22;3;5;2018;1;4
3156;165;S;Sanitary;550;45;82,6092;22;Tuesday;5;MAY;2018;29;3;5;2018;7;9
1364;165;S;Sanitary;550;45;82,6092;25;Friday;5;MAY;2018;1;6;6;2018;7;13
3081;530;S;Sanitary;550;236;336,8483;31;Thursday;5;MAY;2018;31;5;5;2018;0;8
896;240;E;Economale ;550;143;199,0774;8;Friday;6;JUNE;2018;15;6;6;2018;7;11
3248;5043;F;Medicine;550;290;450,081;28;Thursday;6;JUNE;2018;28;5;6;2018;0;1
2835;2394;S;Sanitary;550;147;97,4631;11;Wednesday;7;JULY;2018;12;5;7;2018;1;2
1364;165;S;Sanitary;550;45;82,6092;3;Tuesday;7;JULY;2018;12;5;7;2018;9;14
1796;2221;F;Medicine;550;178;154,4066;12;Thursday;7;JULY;2018;13;6;7;2018;1;6
2543;1915;S;Sanitary;550;77;175,5744;12;Thursday;7;JULY;2018;16;2;7;2018;4;6
3248;5043;F;Medicine;550;290;450,081;24;Tuesday;4;APRIL;2018;26;5;4;2018;2;3
2040;2227;F;Medicine;550;83;149,4652;21;Monday;5;MAY;2018;22;3;5;2018;1;3
3252;1521;S;Sanitary;550;173;157,5698;4;Monday;6;JUNE;2018;5;3;6;2018;1;3
3248;5043;F;Medicine;550;290;450,081;4;Tuesday;12;DECEMBER;2018;5;4;12;2018;1;3
1940;165;S;Sanitary;550;45;82,6092;2;Tuesday;1;JANUARY;2018;10;4;1;2018;8;10
3018;2813;E;Economale ;550;81;191,4265;21;Monday;5;MAY;2018;25;6;5;2018;4;10
1669;86;S;Sanitary;550;20;168,4279;23;Tuesday;10;OCTOBER;2018;31;4;10;2018;8;10
3248;5043;F;Medicine;550;290;450,081;27;Friday;7;JULY;2018;27;6;7;2018;0;5
749;323;S;Sanitary;550;131;186,1073;1;Wednesday;8;AUGUST;2018;1;4;8;2018;0;2
1744;86;S;Sanitary;550;20;168,4279;3;Friday;8;AUGUST;2018;3;6;8;2018;0;5
1702;1891;S;Sanitary;550;31;184,7277;20;Friday;7;JULY;2018;8;4;8;2018;19;21
3248;5043;F;Medicine;550;290;450,081;5;Wednesday;9;SEPTEMBER;2018;5;4;9;2018;0;1
1751;86;S;Sanitary;550;20;168,4279;21;Friday;9;SEPTEMBER;2018;24;2;9;2018;3;5
3248;5043;F;Medicine;550;290;450,081;4;Thursday;10;OCTOBER;2018;4;5;10;2018;0;1
3248;5043;F;Medicine;550;290;450,081;8;Monday;10;OCTOBER;2018;9;3;10;2018;1;2
1330;2394;S;Sanitary;550;147;97,4631;8;Monday;10;OCTOBER;2018;9;3;10;2018;1;4
544;2015;F;Medicine;550;11;149,3641;27;Thursday;9;SEPTEMBER;2018;10;4;10;2018;13;15
1988;165;S;Sanitary;550;45;82,6092;18;Thursday;10;OCTOBER;2018;25;5;10;2018;7;11
2593;3811;F;Medicine;550;72;152,9914;29;Monday;10;OCTOBER;2018;29;2;10;2018;0;2
2363;530;S;Sanitary;550;236;336,8483;14;Wednesday;11;NOVEMBER;2018;14;4;11;2018;0;7
2929;165;S;Sanitary;550;45;82,6092;22;Thursday;11;NOVEMBER;2018;28;4;11;2018;6;11
132;2929;A;Antiblastic/tumoral;180;43;148,4001;30;Monday;7;JULY;2018;30;2;7;2018;0;1
3475;5847;A;Antiblastic/tumoral;980;67;150,0244;25;Wednesday;7;JULY;2018;26;5;7;2018;1;6
3180;2205;F;Medicine;546;18;154,4932;25;Tuesday;9;SEPTEMBER;2018;26;4;9;2018;1;6
3476;499;S;Sanitary;546;8;154,9403;28;Friday;9;SEPTEMBER;2018;1;2;10;2018;3;4
2554;6013;S;Sanitary;544;223;55,057;19;Thursday;4;APRIL;2018;20;6;4;2018;1;11
1770;2101;S;Sanitary;540;324;147,8782;4;Thursday;1;JANUARY;2018;9;3;1;2018;5;7
2446;2433;S;Sanitary;540;15;110,0216;3;Wednesday;1;JANUARY;2018;5;6;1;2018;2;9
2899;1101;S;Sanitary;540;211;151,1699;31;Wednesday;1;JANUARY;2018;31;4;1;2018;0;2
3477;1101;S;Sanitary;540;211;151,1699;1;Thursday;2;FEBRUARY;2018;1;5;2;2018;0;1
3478;1101;S;Sanitary;540;211;151,1699;1;Thursday;2;FEBRUARY;2018;1;5;2;2018;0;1
1101;102;F;Medicine;540;216;502,1627;30;Tuesday;1;JANUARY;2018;31;4;1;2018;1;6
3110;5183;E;Economale ;540;88;168,2695;29;Monday;1;JANUARY;2018;2;6;2;2018;4;7
2582;5039;F;Medicine;540;98;19,686806;2;Friday;2;FEBRUARY;2018;6;3;2;2018;4;6
3479;5847;A;Antiblastic/tumoral;504;67;150,0244;26;Thursday;7;JULY;2018;27;6;7;2018;1;5
2307;111;E;Economale ;540;85;153,5827;2;Friday;2;FEBRUARY;2018;12;2;2;2018;10;11
3480;1101;S;Sanitary;540;211;151,1699;13;Tuesday;2;FEBRUARY;2018;13;3;2;2018;0;1
3481;4899;S;Sanitary;540;347;197,7555;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
3482;557;S;Sanitary;540;134;166,1808;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;5
1428;2104;A;Antiblastic/tumoral;100;79;6,086806;27;Friday;7;JULY;2018;27;6;7;2018;0;4
3076;1018;S;Sanitary;540;298;166,7938;13;Tuesday;2;FEBRUARY;2018;16;6;2;2018;3;7
3483;499;S;Sanitary;540;8;154,9403;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;7
2868;5039;F;Medicine;540;98;19,686806;16;Friday;2;FEBRUARY;2018;19;2;2;2018;3;5
1287;2015;F;Medicine;540;11;149,3641;22;Thursday;2;FEBRUARY;2018;23;6;2;2018;1;8
2530;2051;F;Medicine;540;269;204,0606;1;Thursday;3;MARCH;2018;2;6;3;2018;1;4
3441;1101;S;Sanitary;540;211;151,1699;28;Wednesday;2;FEBRUARY;2018;1;5;3;2018;1;5
3189;86;S;Sanitary;540;20;168,4279;1;Thursday;3;MARCH;2018;1;5;3;2018;0;5
2154;2272;F;Medicine;540;49;153,4594;5;Monday;3;MARCH;2018;5;2;3;2018;0;1
3484;6025;S;Sanitary;540;243;335,1006;16;Friday;2;FEBRUARY;2018;6;3;3;2018;18;19
671;4678;E;Economale ;540;176;332,7053;9;Friday;3;MARCH;2018;12;2;3;2018;3;5
3414;4899;S;Sanitary;540;347;197,7555;8;Thursday;3;MARCH;2018;13;3;3;2018;5;6
2189;4393;S;Sanitary;540;183;197,9479;8;Thursday;3;MARCH;2018;13;3;3;2018;5;6
2992;1573;S;Sanitary;540;33;159,4121;14;Wednesday;3;MARCH;2018;15;5;3;2018;1;5
3478;1101;S;Sanitary;540;211;151,1699;16;Friday;3;MARCH;2018;19;2;3;2018;3;5
2927;1101;S;Sanitary;540;211;151,1699;22;Thursday;3;MARCH;2018;22;5;3;2018;0;1
3110;5183;E;Economale ;540;88;168,2695;19;Monday;3;MARCH;2018;22;5;3;2018;3;7
1656;1847;S;Sanitary;540;237;158,1094;22;Thursday;3;MARCH;2018;22;5;3;2018;0;5
1737;1657;E;Economale ;540;108;263,1912;7;Wednesday;3;MARCH;2018;30;6;3;2018;23;23
25;4157;N;Nutritional;600;13;268,0521;25;Wednesday;7;JULY;2018;26;5;7;2018;1;7
3483;499;S;Sanitary;540;8;154,9403;3;Tuesday;4;APRIL;2018;4;4;4;2018;1;6
2580;5584;S;Sanitary;540;107;428,5302;5;Thursday;4;APRIL;2018;6;6;4;2018;1;5
3121;165;S;Sanitary;540;45;82,6092;4;Wednesday;4;APRIL;2018;16;2;4;2018;12;15
1114;5584;S;Sanitary;540;107;428,5302;23;Monday;4;APRIL;2018;24;3;4;2018;1;7
1050;2649;S;Sanitary;540;148;451,9056;3;Thursday;5;MAY;2018;4;6;5;2018;1;4
2558;1101;S;Sanitary;540;211;151,1699;4;Friday;5;MAY;2018;7;2;5;2018;3;4
3483;499;S;Sanitary;540;8;154,9403;18;Friday;5;MAY;2018;22;3;5;2018;4;6
2938;2272;F;Medicine;540;49;153,4594;29;Tuesday;5;MAY;2018;30;4;5;2018;1;2
3485;5183;E;Economale ;540;88;168,2695;21;Monday;5;MAY;2018;31;5;5;2018;10;14
2920;5846;E;Economale ;540;166;161,3352;4;Monday;6;JUNE;2018;4;2;6;2018;0;2
1640;2600;F;Medicine;540;102;157,0529;5;Tuesday;6;JUNE;2018;6;4;6;2018;1;2
2868;5039;F;Medicine;540;98;19,686806;31;Thursday;5;MAY;2018;1;6;6;2018;1;7
3483;499;S;Sanitary;540;8;154,9403;4;Monday;6;JUNE;2018;7;5;6;2018;3;4
2899;1101;S;Sanitary;540;211;151,1699;7;Thursday;6;JUNE;2018;7;5;6;2018;0;1
2432;2433;S;Sanitary;540;15;110,0216;29;Tuesday;5;MAY;2018;7;5;6;2018;9;13
3486;1101;S;Sanitary;540;211;151,1699;12;Tuesday;6;JUNE;2018;12;3;6;2018;0;1
3283;129;S;Sanitary;540;82;65,6882;15;Tuesday;5;MAY;2018;12;3;6;2018;28;30
1078;86;S;Sanitary;540;20;168,4279;30;Wednesday;5;MAY;2018;13;4;6;2018;14;15
2886;1627;S;Sanitary;540;141;114,7321;21;Thursday;6;JUNE;2018;22;6;6;2018;1;6
1224;2015;F;Medicine;540;11;149,3641;22;Friday;6;JUNE;2018;25;2;6;2018;3;5
160;5644;N;Nutritional;1296;47;269,8687;25;Wednesday;7;JULY;2018;25;4;7;2018;0;7
160;5644;N;Nutritional;2304;47;269,8687;25;Wednesday;7;JULY;2018;25;4;7;2018;0;7
161;5644;N;Nutritional;2304;47;269,8687;25;Wednesday;7;JULY;2018;25;4;7;2018;0;7
161;5644;N;Nutritional;2496;47;269,8687;25;Wednesday;7;JULY;2018;25;4;7;2018;0;7
249;5644;N;Nutritional;2400;47;269,8687;25;Wednesday;7;JULY;2018;25;4;7;2018;0;7
2946;425;S;Sanitary;540;105;239,0244;11;Monday;6;JUNE;2018;11;2;6;2018;0;17
2446;2433;S;Sanitary;540;15;110,0216;25;Monday;6;JUNE;2018;28;5;6;2018;3;4
3487;1707;S;Sanitary;540;34;75,7901;2;Monday;7;JULY;2018;3;3;7;2018;1;2
3485;5183;E;Economale ;540;88;168,2695;25;Monday;6;JUNE;2018;6;6;7;2018;11;14
2564;1847;S;Sanitary;540;237;158,1094;6;Friday;7;JULY;2018;6;6;7;2018;0;4
123;2433;W;Heavy items;240;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
3488;1847;S;Sanitary;540;237;158,1094;6;Friday;7;JULY;2018;11;4;7;2018;5;6
123;2433;W;Heavy items;800;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
1783;1707;S;Sanitary;540;34;75,7901;11;Wednesday;7;JULY;2018;12;5;7;2018;1;2
3111;425;S;Sanitary;540;105;239,0244;4;Wednesday;7;JULY;2018;4;4;7;2018;0;13
123;2433;W;Heavy items;960;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
379;2433;W;Heavy items;800;15;110,0216;11;Wednesday;7;JULY;2018;25;4;7;2018;14;21
379;2433;W;Heavy items;320;15;110,0216;11;Wednesday;7;JULY;2018;25;4;7;2018;14;21
3489;2786;S;Sanitary;540;25;184,1963;13;Friday;7;JULY;2018;16;2;7;2018;3;4
82;2433;W;Heavy items;2646;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
82;2433;W;Heavy items;1372;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
231;2433;W;Heavy items;120;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
625;2433;W;Heavy items;360;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
82;2433;W;Heavy items;882;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
2996;5183;E;Economale ;540;88;168,2695;5;Thursday;7;JULY;2018;13;6;7;2018;8;13
121;2433;W;Heavy items;160;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
121;2433;W;Heavy items;640;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
625;2433;W;Heavy items;240;15;110,0216;24;Tuesday;7;JULY;2018;26;5;7;2018;2;8
73;2820;X; Toxic;675;36;147,9154;26;Thursday;7;JULY;2018;27;6;7;2018;1;6
2557;1915;F;Medicine;540;77;175,5744;23;Monday;7;JULY;2018;23;2;7;2018;0;2
1819;86;S;Sanitary;540;20;168,4279;30;Tuesday;1;JANUARY;2018;30;3;1;2018;0;3
3110;5183;E;Economale ;540;88;168,2695;19;Monday;2;FEBRUARY;2018;21;4;2;2018;2;3
3485;5183;E;Economale ;540;88;168,2695;19;Monday;2;FEBRUARY;2018;21;4;2;2018;2;3
3490;5871;D;Diagnostic;4000;376;206,3317;23;Monday;7;JULY;2018;1;4;8;2018;9;9
3491;5871;D;Diagnostic;4000;376;206,3317;23;Monday;7;JULY;2018;1;4;8;2018;9;9
2868;5039;F;Medicine;540;98;19,686806;17;Tuesday;4;APRIL;2018;18;4;4;2018;1;3
3492;1573;S;Sanitary;540;33;159,4121;5;Tuesday;6;JUNE;2018;7;5;6;2018;2;3
2988;4899;S;Sanitary;540;347;197,7555;25;Monday;6;JUNE;2018;26;3;6;2018;1;3
2927;1101;S;Sanitary;540;211;151,1699;3;Friday;8;AUGUST;2018;3;6;8;2018;0;3
3483;499;S;Sanitary;540;8;154,9403;20;Monday;8;AUGUST;2018;21;3;8;2018;1;3
1101;102;F;Medicine;540;216;502,1627;21;Tuesday;8;AUGUST;2018;23;5;8;2018;2;3
2505;2414;F;Medicine;540;93;149,3314;21;Tuesday;8;AUGUST;2018;22;4;8;2018;1;3
1224;2015;F;Medicine;540;11;149,3641;18;Tuesday;9;SEPTEMBER;2018;19;4;9;2018;1;3
2899;1101;S;Sanitary;540;211;151,1699;25;Tuesday;9;SEPTEMBER;2018;25;3;9;2018;0;3
3485;5183;E;Economale ;540;88;168,2695;5;Friday;10;OCTOBER;2018;5;6;10;2018;0;3
2919;1101;S;Sanitary;540;211;151,1699;26;Monday;11;NOVEMBER;2018;26;2;11;2018;0;3
1263;5039;F;Medicine;540;98;19,686806;26;Monday;11;NOVEMBER;2018;26;2;11;2018;0;3
2961;65;F;Medicine;540;135;163,1438;27;Tuesday;11;NOVEMBER;2018;28;4;11;2018;1;3
36;2205;A;Antiblastic/tumoral;1290;18;154,4932;30;Monday;7;JULY;2018;31;3;7;2018;1;2
2885;1521;S;Sanitary;540;173;157,5698;27;Tuesday;11;NOVEMBER;2018;28;4;11;2018;1;3
2899;1101;S;Sanitary;540;211;151,1699;4;Tuesday;12;DECEMBER;2018;5;4;12;2018;1;3
3189;86;S;Sanitary;540;20;168,4279;23;Monday;7;JULY;2018;24;3;7;2018;1;4
3494;1573;S;Sanitary;540;33;159,4121;16;Friday;2;FEBRUARY;2018;22;5;2;2018;6;10
3111;425;S;Sanitary;540;105;239,0244;13;Tuesday;3;MARCH;2018;22;5;3;2018;9;10
2446;2433;S;Sanitary;540;15;110,0216;4;Friday;5;MAY;2018;7;2;5;2018;3;10
2882;3083;F;Medicine;540;61;127,3356;24;Tuesday;7;JULY;2018;27;6;7;2018;3;7
2076;3008;F;Medicine;540;167;153,1352;24;Tuesday;7;JULY;2018;30;2;7;2018;6;9
2561;1847;S;Sanitary;540;237;158,1094;1;Wednesday;8;AUGUST;2018;1;4;8;2018;0;1
1287;2015;F;Medicine;540;11;149,3641;2;Thursday;8;AUGUST;2018;3;6;8;2018;1;4
3002;4653;S;Sanitary;540;104;153,6908;23;Monday;7;JULY;2018;3;6;8;2018;11;16
488;111;S;Sanitary;540;85;153,5827;6;Wednesday;6;JUNE;2018;25;2;6;2018;19;20
3224;1847;S;Sanitary;540;237;158,1094;1;Wednesday;8;AUGUST;2018;15;4;8;2018;14;15
3184;1101;S;Sanitary;540;211;151,1699;14;Tuesday;8;AUGUST;2018;14;3;8;2018;0;2
3485;5183;E;Economale ;540;88;168,2695;8;Wednesday;8;AUGUST;2018;10;6;8;2018;2;12
3492;1573;S;Sanitary;540;33;159,4121;6;Monday;8;AUGUST;2018;9;5;8;2018;3;15
2548;1101;S;Sanitary;540;211;151,1699;20;Monday;8;AUGUST;2018;20;2;8;2018;0;1
263;1535;X; Toxic;300;65;220,3941;19;Thursday;7;JULY;2018;25;4;7;2018;6;13
2868;5039;F;Medicine;540;98;19,686806;10;Friday;8;AUGUST;2018;10;6;8;2018;0;12
3489;2786;S;Sanitary;540;25;184,1963;20;Monday;8;AUGUST;2018;21;3;8;2018;1;2
2889;2219;F;Medicine;540;17;173,9101;21;Tuesday;8;AUGUST;2018;22;4;8;2018;1;2
1718;1707;S;Sanitary;540;34;75,7901;22;Wednesday;8;AUGUST;2018;24;6;8;2018;2;5
3111;425;S;Sanitary;540;105;239,0244;21;Tuesday;8;AUGUST;2018;30;5;8;2018;9;15
3146;1101;S;Sanitary;540;211;151,1699;11;Tuesday;9;SEPTEMBER;2018;11;3;9;2018;0;1
3093;6325;S;Sanitary;540;191;148,0425;11;Tuesday;9;SEPTEMBER;2018;12;4;9;2018;1;2
3495;1101;S;Sanitary;540;211;151,1699;13;Thursday;9;SEPTEMBER;2018;13;5;9;2018;0;1
3147;1101;S;Sanitary;540;211;151,1699;13;Thursday;9;SEPTEMBER;2018;13;5;9;2018;0;1
3489;2786;S;Sanitary;540;25;184,1963;13;Thursday;9;SEPTEMBER;2018;14;6;9;2018;1;4
964;1573;W;Heavy items;440;33;159,4121;11;Wednesday;7;JULY;2018;28;7;7;2018;17;21
2307;111;E;Economale ;540;85;153,5827;12;Wednesday;9;SEPTEMBER;2018;17;2;9;2018;5;6
294;2433;D;Diagnostic;300;15;110,0216;26;Thursday;7;JULY;2018;30;2;7;2018;4;6
293;2433;W;Heavy items;800;15;110,0216;11;Wednesday;7;JULY;2018;24;3;7;2018;13;21
293;2433;W;Heavy items;160;15;110,0216;11;Wednesday;7;JULY;2018;24;3;7;2018;13;21
1220;3083;F;Medicine;540;61;127,3356;13;Thursday;9;SEPTEMBER;2018;14;6;9;2018;1;5
3496;1847;S;Sanitary;540;237;158,1094;25;Tuesday;9;SEPTEMBER;2018;25;3;9;2018;0;2
293;2433;W;Heavy items;800;15;110,0216;11;Wednesday;7;JULY;2018;25;4;7;2018;14;21
293;2433;W;Heavy items;160;15;110,0216;11;Wednesday;7;JULY;2018;25;4;7;2018;14;21
3497;1573;S;Sanitary;540;33;159,4121;26;Wednesday;9;SEPTEMBER;2018;27;5;9;2018;1;5
488;111;S;Sanitary;540;85;153,5827;26;Wednesday;9;SEPTEMBER;2018;1;2;10;2018;5;6
2880;1915;F;Medicine;540;77;175,5744;27;Thursday;9;SEPTEMBER;2018;28;6;9;2018;1;5
3489;2786;S;Sanitary;540;25;184,1963;1;Monday;10;OCTOBER;2018;2;3;10;2018;1;2
1879;5037;A;Antiblastic/tumoral;525;157;114,269;27;Friday;7;JULY;2018;27;6;7;2018;0;5
1088;2479;V;Dialysis;3000;14;148,9924;24;Tuesday;7;JULY;2018;27;6;7;2018;3;8
2512;2227;A;Antiblastic/tumoral;105;83;149,4652;26;Thursday;7;JULY;2018;27;6;7;2018;1;6
2938;2272;F;Medicine;540;49;153,4594;11;Thursday;10;OCTOBER;2018;11;5;10;2018;0;1
3204;1101;S;Sanitary;540;211;151,1699;10;Wednesday;10;OCTOBER;2018;11;5;10;2018;1;2
78;1741;D;Diagnostic;100;39;115,2781;11;Wednesday;7;JULY;2018;26;5;7;2018;15;21
1062;1741;D;Diagnostic;300;39;115,2781;11;Wednesday;7;JULY;2018;26;5;7;2018;15;21
730;1741;D;Diagnostic;6800;39;115,2781;11;Wednesday;7;JULY;2018;26;5;7;2018;15;21
3498;1741;D;Diagnostic;4000;39;115,2781;11;Wednesday;7;JULY;2018;26;5;7;2018;15;21
236;499;N;Nutritional;1200;8;154,9403;24;Tuesday;7;JULY;2018;30;2;7;2018;6;8
34;499;N;Nutritional;600;8;154,9403;30;Monday;7;JULY;2018;30;2;7;2018;0;2
179;499;N;Nutritional;816;8;154,9403;30;Monday;7;JULY;2018;30;2;7;2018;0;2
155;499;N;Nutritional;408;8;154,9403;30;Monday;7;JULY;2018;30;2;7;2018;0;2
2446;2433;S;Sanitary;540;15;110,0216;12;Friday;10;OCTOBER;2018;16;3;10;2018;4;5
3027;1707;S;Sanitary;540;34;75,7901;15;Monday;10;OCTOBER;2018;16;3;10;2018;1;2
1718;1707;S;Sanitary;540;34;75,7901;15;Monday;10;OCTOBER;2018;16;3;10;2018;1;2
2055;1891;S;Sanitary;540;31;184,7277;12;Friday;10;OCTOBER;2018;17;4;10;2018;5;7
3148;1101;S;Sanitary;540;211;151,1699;23;Tuesday;10;OCTOBER;2018;23;3;10;2018;0;1
3489;2786;S;Sanitary;540;25;184,1963;22;Monday;10;OCTOBER;2018;23;3;10;2018;1;2
508;1837;A;Antiblastic/tumoral;100;1;245,0108;30;Monday;7;JULY;2018;31;3;7;2018;1;2
3483;499;S;Sanitary;540;8;154,9403;18;Thursday;10;OCTOBER;2018;22;2;10;2018;4;6
221;1526;D;Diagnostic;100;66;182,008;18;Wednesday;7;JULY;2018;31;3;7;2018;13;14
2006;1777;F;Medicine;540;97;146,1742;19;Friday;10;OCTOBER;2018;22;2;10;2018;3;6
1291;1526;D;Diagnostic;2000;66;182,008;23;Monday;7;JULY;2018;31;3;7;2018;8;9
1290;1526;D;Diagnostic;1000;66;182,008;23;Monday;7;JULY;2018;31;3;7;2018;8;9
1290;1526;D;Diagnostic;4000;66;182,008;23;Monday;7;JULY;2018;31;3;7;2018;8;9
3499;1101;S;Sanitary;540;211;151,1699;22;Monday;10;OCTOBER;2018;29;2;10;2018;7;8
2404;1893;S;Sanitary;540;306;151,2328;25;Thursday;10;OCTOBER;2018;2;6;11;2018;8;11
2055;1891;S;Sanitary;540;31;184,7277;29;Monday;10;OCTOBER;2018;5;2;11;2018;7;8
3150;1101;S;Sanitary;540;211;151,1699;9;Friday;11;NOVEMBER;2018;12;2;11;2018;3;4
3141;1101;S;Sanitary;540;211;151,1699;12;Monday;11;NOVEMBER;2018;12;2;11;2018;0;1
2868;5039;F;Medicine;540;98;19,686806;9;Friday;11;NOVEMBER;2018;9;6;11;2018;0;4
2532;5584;S;Sanitary;540;107;428,5302;12;Monday;11;NOVEMBER;2018;12;2;11;2018;0;2
3500;1101;S;Sanitary;540;211;151,1699;20;Tuesday;11;NOVEMBER;2018;20;3;11;2018;0;1
3501;1101;S;Sanitary;540;211;151,1699;22;Thursday;11;NOVEMBER;2018;22;5;11;2018;0;1
3109;1847;S;Sanitary;540;237;158,1094;22;Thursday;11;NOVEMBER;2018;23;6;11;2018;1;4
2882;3083;F;Medicine;540;61;127,3356;21;Wednesday;11;NOVEMBER;2018;22;5;11;2018;1;5
3502;1101;S;Sanitary;540;211;151,1699;22;Thursday;11;NOVEMBER;2018;23;6;11;2018;1;4
3503;1101;S;Sanitary;540;211;151,1699;22;Thursday;11;NOVEMBER;2018;22;5;11;2018;0;4
26;2479;V;Dialysis;500;14;148,9924;2;Monday;7;JULY;2018;31;3;7;2018;29;30
3489;2786;S;Sanitary;540;25;184,1963;23;Friday;11;NOVEMBER;2018;26;2;11;2018;3;4
2964;1573;S;Sanitary;540;33;159,4121;22;Thursday;11;NOVEMBER;2018;23;6;11;2018;1;7
3504;3329;S;Sanitary;540;352;190,2116;26;Monday;11;NOVEMBER;2018;26;2;11;2018;0;4
3505;1847;S;Sanitary;540;237;158,1094;29;Thursday;11;NOVEMBER;2018;29;5;11;2018;0;1
2885;1521;S;Sanitary;540;173;157,5698;27;Tuesday;11;NOVEMBER;2018;28;4;11;2018;1;4
3258;86;S;Sanitary;540;20;168,4279;28;Wednesday;11;NOVEMBER;2018;28;4;11;2018;0;5
3497;1573;S;Sanitary;540;33;159,4121;29;Thursday;11;NOVEMBER;2018;29;5;11;2018;0;4
1756;5169;F;Medicine;540;201;148,6968;30;Tuesday;10;OCTOBER;2018;28;4;11;2018;29;34
3483;499;S;Sanitary;540;8;154,9403;27;Tuesday;11;NOVEMBER;2018;28;4;11;2018;1;7
3219;4227;E;Economale ;540;359;32,4021;3;Monday;12;DECEMBER;2018;5;4;12;2018;2;4
3184;1101;S;Sanitary;540;211;151,1699;5;Wednesday;12;DECEMBER;2018;6;5;12;2018;1;2
3110;5183;E;Economale ;540;88;168,2695;26;Monday;11;NOVEMBER;2018;6;5;12;2018;10;14
3506;1101;S;Sanitary;540;211;151,1699;6;Thursday;12;DECEMBER;2018;7;6;12;2018;1;4
3478;1101;S;Sanitary;540;211;151,1699;6;Thursday;12;DECEMBER;2018;7;6;12;2018;1;4
3495;1101;S;Sanitary;540;211;151,1699;6;Thursday;12;DECEMBER;2018;7;6;12;2018;1;4
3117;2649;S;Sanitary;540;148;451,9056;5;Wednesday;12;DECEMBER;2018;7;6;12;2018;2;5
2992;1573;S;Sanitary;540;33;159,4121;5;Wednesday;12;DECEMBER;2018;10;2;12;2018;5;8
3487;1707;S;Sanitary;540;34;75,7901;10;Monday;12;DECEMBER;2018;13;5;12;2018;3;4
2455;1777;F;Medicine;540;97;146,1742;6;Thursday;12;DECEMBER;2018;11;3;12;2018;5;11
2882;3083;F;Medicine;540;61;127,3356;20;Thursday;12;DECEMBER;2018;20;5;12;2018;0;1
3150;1101;S;Sanitary;540;211;151,1699;18;Tuesday;12;DECEMBER;2018;19;4;12;2018;1;4
2889;2219;F;Medicine;540;17;173,9101;20;Thursday;12;DECEMBER;2018;21;6;12;2018;1;4
2961;65;F;Medicine;540;135;163,1438;27;Thursday;12;DECEMBER;2018;2;4;1;2019;6;8
3507;1592;S;Sanitary;540;279;171,7892;18;Tuesday;12;DECEMBER;2018;14;2;1;2019;27;28
204;119;D;Diagnostic;720;63;164,0054;26;Thursday;7;JULY;2018;30;2;7;2018;4;7
